unique_sample,response_type,threshold,Time,temperature,temperature_sd
34,fvfm_absolute,T0.3,15,46.96933892051018,0.8371874518303609
34,fvfm_absolute,T0.3,30,46.38596496636647,1.2515502091662178
34,fvfm_absolute,T0.3,60,45.6984120459948,1.7156697529236475
34,fvfm_absolute,T0.3,120,44.9449227939533,2.33241570113232
35,fvfm_absolute,T0.3,5,56.18376896089218,5.4485561214613325
35,fvfm_absolute,T0.3,15,54.948235843811545,3.967967519378802
35,fvfm_absolute,T0.3,30,54.952173856466295,4.687533832701411
35,fvfm_absolute,T0.3,60,54.14640660938594,5.381081941881655
35,fvfm_absolute,T0.3,120,53.97002621246014,6.944688466497648
36,fvfm_absolute,T0.3,5,58.254193209729436,4.753694611289822
36,fvfm_absolute,T0.3,15,56.258814598015825,4.042268958873323
36,fvfm_absolute,T0.3,30,55.70451910084554,5.109778616124674
36,fvfm_absolute,T0.3,60,54.22375931139479,5.994241532964542
36,fvfm_absolute,T0.3,120,53.343559478199815,6.795773333377383
37,fvfm_absolute,T0.3,5,52.484283595219864,2.858421811460907
37,fvfm_absolute,T0.3,15,49.116796716180815,1.5444114687167643
37,fvfm_absolute,T0.3,30,47.63324130044652,2.0312447235998046
37,fvfm_absolute,T0.3,60,46.371932082246346,2.518667342282959
37,fvfm_absolute,T0.3,120,45.36583372860884,3.4320921527990604
38,fvfm_absolute,T0.3,5,54.10543338024814,3.1738809085715567
38,fvfm_absolute,T0.3,15,50.95598747476367,2.2243429671800508
38,fvfm_absolute,T0.3,30,49.48562054062069,3.0396090744624127
38,fvfm_absolute,T0.3,60,48.1082768050459,3.940183963513731
38,fvfm_absolute,T0.3,120,46.77922738501436,4.4733487001429255
39,fvfm_absolute,T0.3,5,51.12802493521774,2.891012077554928
39,fvfm_absolute,T0.3,15,48.9942140207033,1.4759153520175272
39,fvfm_absolute,T0.3,30,47.95466161146392,2.093623872482786
39,fvfm_absolute,T0.3,60,46.96706100300973,2.7796998987933286
39,fvfm_absolute,T0.3,120,46.13219744999945,3.9253369486831877
40,fvfm_absolute,T0.3,5,45.19433657136551,1.1051916215113993
40,fvfm_absolute,T0.3,15,43.12102349330552,0.6474075537069651
40,fvfm_absolute,T0.3,30,41.96082130403769,0.6704478102879768
40,fvfm_absolute,T0.3,60,40.59195519574095,0.8009918749908645
40,fvfm_absolute,T0.3,120,39.27354581950689,0.8840769964491483
41,fvfm_absolute,T0.3,5,52.048340337164284,2.502126410566971
41,fvfm_absolute,T0.3,15,49.365892557267486,1.1027302986703362
41,fvfm_absolute,T0.3,30,47.98326638847717,1.334196980438699
41,fvfm_absolute,T0.3,60,46.79437625330446,1.7805388945415188
41,fvfm_absolute,T0.3,120,45.703797248708455,2.5456430346962757
42,fvfm_absolute,T0.3,5,50.80533376901232,1.9844569250098878
42,fvfm_absolute,T0.3,15,48.746863671121055,1.07629442198678
42,fvfm_absolute,T0.3,30,47.652105093675026,1.1885844421592124
42,fvfm_absolute,T0.3,60,46.674288581921566,1.5743324825667355
42,fvfm_absolute,T0.3,120,45.75727535774317,2.269208183046925
43,fvfm_absolute,T0.3,5,45.64640465147145,1.6161061263465064
43,fvfm_absolute,T0.3,15,43.578974904353196,0.7686545248524124
43,fvfm_absolute,T0.3,30,42.454849358680036,0.6779711890308288
43,fvfm_absolute,T0.3,60,41.18943672809941,0.901809601281626
43,fvfm_absolute,T0.3,120,39.81997711040489,1.2851140343342093
44,fvfm_absolute,T0.3,5,48.12973925363002,1.3636275361422106
44,fvfm_absolute,T0.3,15,47.13217856611134,0.8081795523955567
44,fvfm_absolute,T0.3,30,46.516766932626894,1.0064655410268364
44,fvfm_absolute,T0.3,60,45.835283216127834,1.7339344179832334
44,fvfm_absolute,T0.3,120,45.067958171264586,2.525789047664563
45,fvfm_absolute,T0.3,5,54.546390854955106,4.672973511607151
45,fvfm_absolute,T0.3,15,54.96882326481518,3.726887211706031
45,fvfm_absolute,T0.3,30,56.257661348957036,4.3902641668800015
45,fvfm_absolute,T0.3,60,57.31145934161295,5.94302421349241
45,fvfm_absolute,T0.3,120,57.77144060847684,7.362968818492097
46,fvfm_absolute,T0.3,5,54.573948712267985,4.094892282335855
46,fvfm_absolute,T0.3,15,55.15555847029494,3.5795179132735857
46,fvfm_absolute,T0.3,30,56.71801481444661,4.612445520454106
46,fvfm_absolute,T0.3,60,57.253387796235565,6.10965180734068
46,fvfm_absolute,T0.3,120,57.51414556426952,7.087488915898382
47,fvfm_absolute,T0.3,5,47.78943073893626,2.2517965767379255
47,fvfm_absolute,T0.3,15,45.97196738886753,1.2275374294705121
47,fvfm_absolute,T0.3,30,44.78007263109893,1.361311061942934
47,fvfm_absolute,T0.3,60,43.57868591348505,1.9737168654335566
47,fvfm_absolute,T0.3,120,42.24972700368611,2.7475200793821686
48,fvfm_absolute,T0.3,5,44.35569312993765,1.2025576182074245
48,fvfm_absolute,T0.3,15,42.97057543761885,0.5427462550465464
48,fvfm_absolute,T0.3,30,42.10113078095715,0.5517897093813385
48,fvfm_absolute,T0.3,60,41.01104865795229,0.7431803433374716
48,fvfm_absolute,T0.3,120,39.79955914230044,0.9623223632849406
